index;x;y;z
733;-0.019011;-0.077894;0.058969
734;-0.071561;-0.091883;-0.013956
735;-0.069227;-0.084565;0.004478
736;-0.049878;-0.065149;-0.030338
737;-0.056272;-0.080141;-0.066324
738;-0.028758;-0.041972;-0.015242
739;-0.042566;-0.056052;-0.018888
740;-0.034995;-0.037530;0.001848
741;-0.023251;0.002714;0.003572
742;-0.030542;0.015971;0.005766
743;-0.058071;-0.007223;0.004313
744;-0.031501;0.043168;0.018454
745;-0.023400;0.039603;0.024196
746;-0.057932;0.026825;0.005070
747;-0.076087;0.042998;0.029071
748;-0.039073;0.041925;0.041610
749;0.010031;0.062790;0.086401
750;-0.121429;0.071985;0.079099
751;0.014581;0.030197;0.031025
752;-0.062297;0.051030;0.053125
753;-0.116827;0.070765;0.001613
754;-0.038724;0.065280;0.022463
755;-0.027069;0.003890;0.004471
756;-0.048150;0.021624;-0.002099
757;-0.043643;0.015557;-0.021761
758;-0.083121;0.019305;-0.038621
759;-0.043909;0.030816;-0.025504
760;-0.038387;0.024547;-0.013235
761;-0.087830;0.025305;-0.037853
762;-0.023451;0.047004;-0.007714
763;-0.019294;0.022318;-0.036566
764;-0.074892;0.040212;0.002292
765;-0.125750;0.010464;0.006409
766;-0.021840;0.038057;-0.014374
767;0.018850;0.012049;0.018965
768;-0.028983;0.017304;0.005890
769;-0.046116;0.045075;0.038137
770;-0.003127;0.026442;0.037755
771;-0.029332;0.022926;0.047291
772;-0.030869;-0.007181;-0.015458
773;-0.077712;0.024113;-0.030574
774;0.100920;0.020203;0.013853
775;-0.137096;0.023524;0.083740
776;-0.059868;-0.009552;0.030983
777;0.054501;0.057187;0.035585
778;0.018379;0.027277;0.032799
779;0.021208;0.050782;-0.087692
780;-0.078560;0.033411;0.059332
781;0.135603;-0.000020;-0.068742
782;-0.096580;0.079994;0.079676
783;0.037598;-0.037819;-0.111601
784;-0.001270;0.027509;0.019610
785;0.006294;-0.071225;-0.062628
786;0.003155;-0.012192;0.018845
787;0.006200;0.010169;0.002799
788;-0.012434;-0.007653;-0.048924
789;-0.044102;-0.010968;-0.022729
790;0.006128;0.011444;0.057108
791;-0.014268;-0.020179;-0.051647
792;-0.012743;-0.007746;0.107548
793;-0.065807;-0.012919;-0.032092
794;0.036984;0.035081;0.027796
795;0.041585;0.022485;0.049194
796;-0.029616;-0.043275;-0.017333
797;0.012222;0.048920;-0.012283
798;0.082459;-0.011060;0.054748
799;-0.055060;0.063095;0.016363
800;0.107623;-0.012059;-0.024421
801;0.027971;0.026496;0.023997
802;-0.024907;0.005806;0.012801
803;0.071234;-0.028763;-0.062621
804;0.013319;0.054866;0.012322
805;-0.050254;0.005541;-0.044617
806;-0.014821;-0.032696;0.032114
807;-0.001475;-0.067394;0.004345
808;0.154478;-0.013235;-0.058391
809;-0.035852;0.022631;0.100646
810;0.100483;-0.051507;-0.050957
811;-0.038239;-0.008422;-0.027598
812;0.090571;-0.029388;0.089768
813;0.017575;0.050035;0.014873
814;0.032215;-0.007389;-0.021773
815;0.037124;-0.017452;0.013000
816;0.009585;-0.008595;-0.019295
817;0.037328;0.012141;0.016711
818;0.061163;-0.033301;-0.070748
819;0.020934;0.001076;0.041306
820;0.059386;-0.020429;0.047387
821;0.048753;0.006266;-0.005373
822;0.026984;-0.009151;0.022998
823;0.025833;-0.015556;0.019456
824;0.023474;-0.029140;0.015256
825;0.094045;-0.029661;-0.020865
826;0.053085;-0.048697;-0.045147
827;-0.023023;-0.016362;0.049878
828;0.036083;-0.029440;-0.029958
829;0.017197;-0.026068;0.049469
830;-0.014997;-0.016292;0.054887
831;0.034215;-0.010214;0.086113
832;0.016937;0.026002;0.043412
833;0.000252;-0.007316;0.025080
834;0.011213;0.009002;0.100722
835;0.045047;-0.005481;0.013974
836;0.008815;0.005777;0.074467
837;0.035021;-0.020143;0.013528
838;0.015575;-0.011823;-0.054349
839;-0.008889;-0.025072;-0.009269
840;0.054554;-0.044747;-0.015378
841;-0.001160;-0.013490;0.069897
842;0.033911;-0.026937;0.082932
843;0.062919;-0.027523;-0.054809
844;-0.009100;0.007768;0.013901
845;-0.024442;-0.008828;-0.032771
846;0.027038;-0.007489;0.037976
847;-0.005100;-0.022790;0.000028
848;-0.028895;-0.005849;-0.004837
849;-0.008657;-0.018316;0.015385
850;-0.016428;-0.030775;0.013013
851;-0.037556;0.014239;0.017675
852;-0.049599;0.018278;0.037520
853;-0.066337;-0.030729;-0.022103
854;-0.039768;-0.007342;0.024160
855;-0.048066;-0.014390;-0.051704
856;-0.068406;0.018719;0.002371
857;-0.005809;-0.009123;0.026527
858;-0.022889;0.007924;0.057309
859;0.027135;0.005972;0.041483
860;-0.023611;-0.000101;-0.045305
861;-0.088691;0.042531;0.068506
862;-0.017309;-0.009182;-0.000928
863;-0.062719;0.022651;0.037615
864;-0.023030;0.005692;0.042115
865;-0.074050;0.027972;0.087957
866;0.029814;-0.005871;0.026070
867;0.021846;-0.015276;0.016959
868;-0.001982;0.015077;0.069816
869;0.040350;-0.042799;-0.024832
870;0.003335;-0.019515;-0.017150
871;-0.003933;-0.027968;0.025414
872;-0.042628;-0.040078;0.043370
873;-0.015510;0.002995;-0.008820
874;-0.027095;-0.012838;0.027525
875;-0.000851;-0.009121;-0.003263
876;-0.023455;-0.001127;-0.042646
877;0.008701;-0.007753;-0.037908
878;0.079830;-0.019057;0.005022
879;0.001336;0.001913;0.026668
880;0.025209;-0.014336;0.073191
881;-0.007646;-0.009959;-0.002040
882;0.002949;0.005904;-0.018672
883;0.029947;-0.025200;0.024027
884;-0.000790;-0.012731;0.066961
885;0.056382;-0.018668;-0.033384
886;0.041035;-0.008372;0.003117
887;0.062101;-0.005695;0.026343
888;-0.023309;-0.025229;-0.015367
889;0.030077;-0.032247;-0.045213
890;0.017785;-0.024945;-0.018821
891;-0.017159;-0.011488;0.073391
892;0.016202;-0.012082;0.041100
893;-0.012999;-0.023865;-0.013740
894;0.026036;0.014219;-0.016374
895;-0.000488;-0.008855;0.025177
896;0.043925;-0.022424;-0.019186
897;0.039923;0.006471;0.013402
898;0.022836;-0.019011;0.018388
899;0.074300;0.012704;0.032340
900;-0.013431;0.004003;0.060622
901;0.038996;0.032778;0.038033
902;-0.019114;0.020599;0.034343
903;0.030994;-0.001604;0.020097
904;0.038916;0.009650;0.031181
905;0.059806;0.002630;0.059246
906;0.006798;0.013177;-0.021132
907;0.018329;0.029138;0.030395
908;0.011217;0.004059;-0.044777
909;-0.011940;0.039994;0.034450
910;-0.029707;0.043921;-0.002382
911;-0.000414;-0.000239;-0.016415
912;0.002192;0.041282;-0.011506
913;-0.019243;0.032174;0.009857
914;-0.056153;0.019196;-0.045553
915;-0.051186;0.048866;0.051362
916;-0.009730;0.003168;0.007765
